line                  time        mass     lg(L)  lg(Teff)        1H_surf       4He_surf       12C_surf       13C_surf       14N_surf       16O_surf       17O_surf       18O_surf      20Ne_surf      22Ne_surf  26Al_surf  Mcc/Mt   lg(Teff)  lg(Md)  lg(rhoc)    lg(Tc)         1H_cen        4He_cen        12C_cen        13C_cen        14N_cen        16O_cen        17O_cen        18O_cen       20Ne_cen       22Ne_cen   26Al_cen  Omeg_surf   Omeg_cen     Rp/Req   Md/Md(0)   v_crit1   v_crit2    v_equa  Om/Om_cr  Gamma_Ed  lg(Mdot_mech)             L_tot  log(g_pol)    R_pol     M_bol       M_V       U-B       B-V       V-R       V-I       J-K       H-K       V-K        BC
   -                    yr        Msun      Lsun        K      mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac. mass frac.       -          K   Ms/yr     g/cm3         K     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac. mass frac.        s-1        s-1          -          -      km/s      km/s      km/s         -         -        Msun/yr           10^53 g       cm/s2     Rsun         -         -         -         -         -         -         -         -         -         -
  1  0.000000000000000E+00    4.000000  2.397050  4.192948  7.3354283E-01  2.5841427E-01  1.3046586E-03  1.5832821E-05  3.7643316E-04  3.2677001E-03  1.2946293E-06  7.3712805E-06  1.0725085E-03  8.6747623E-05  0.000E+00  0.2587  4.192948    0.000  1.565786  7.443615  7.3054070E-01  2.6128625E-01  1.1575538E-05  3.0986281E-06  2.2240008E-03  2.8595070E-03  4.8607455E-05  2.7447310E-08  1.0725085E-03  8.6747623E-05  0.000E+00  2.044E-04  1.977E-04  8.652E-01  1.332E+00  5.08E+02  0.00E+00  3.23E+02  0.825097  0.001666  0.0000000E+00  1.8825235792E-02       4.449     1.97   -1.2426    0.3870   -0.5948   -0.1820   -0.0704   -0.2283   -0.1033   -0.0160   -0.4317   -1.6296
  2  4.461324626236564E+06    4.000000  2.400177  4.194751  7.3354290E-01  2.5841427E-01  1.3046586E-03  1.5832821E-05  3.7643316E-04  3.2677001E-03  1.2946293E-06  7.3712805E-06  1.0725085E-03  8.6747624E-05  0.000E+00  0.2604  4.194751    0.000  1.548123  7.438955  7.2238930E-01  2.6952830E-01  1.4615710E-05  3.9159979E-06  2.8480082E-03  2.1484125E-03  4.1035716E-05  2.2530351E-08  1.0725085E-03  8.6747623E-05  0.000E+00  1.739E-04  2.155E-04  9.036E-01  1.220E+00  5.02E+02  0.00E+00  2.70E+02  0.729040  0.001679  0.0000000E+00  1.8825235792E-02       4.429     2.02   -1.2504    0.3921   -0.5994   -0.1832   -0.0710   -0.2300   -0.1042   -0.0162   -0.4358   -1.6426
  3  8.482939716550114E+06    4.000000  2.404561  4.193770  7.3354283E-01  2.5841427E-01  1.3046586E-03  1.5832821E-05  3.7643316E-04  3.2677001E-03  1.2946293E-06  7.3712805E-06  1.0725085E-03  8.6747623E-05  0.000E+00  0.2586  4.193770    0.000  1.540069  7.437255  7.1431080E-01  2.7766252E-01  1.6470510E-05  4.4066149E-06  3.2296836E-03  1.7153806E-03  3.4396605E-05  1.6172355E-08  1.0725085E-03  8.6747623E-05  0.000E+00  1.651E-04  2.165E-04  9.106E-01  1.201E+00  4.98E+02  0.00E+00  2.58E+02  0.707273  0.001695  0.0000000E+00  1.8825235792E-02       4.417     2.05   -1.2614    0.3721   -0.5970   -0.1825   -0.0706   -0.2290   -0.1037   -0.0161   -0.4335   -1.6335
  4  1.202047587405871E+07    4.000000  2.408769  4.192453  7.3354283E-01  2.5841427E-01  1.3046586E-03  1.5832822E-05  3.7643316E-04  3.2677001E-03  1.2946293E-06  7.3712805E-06  1.0725085E-03  8.6747623E-05  0.000E+00  0.2567  4.192453    0.000  1.534884  7.436353  7.0624973E-01  2.8576420E-01  1.7856307E-05  4.7760081E-06  3.5078208E-03  1.4002653E-03  2.9018673E-05  1.2850346E-08  1.0725085E-03  8.6747623E-05  0.000E+00  1.612E-04  2.148E-04  9.120E-01  1.198E+00  4.96E+02  0.00E+00  2.54E+02  0.702762  0.001712  0.0000000E+00  1.8825235792E-02       4.406     2.07   -1.2719    0.3499   -0.5938   -0.1815   -0.0702   -0.2277   -0.1030   -0.0160   -0.4304   -1.6218
  5  1.536421317660490E+07    4.000000  2.412928  4.191230  7.3354283E-01  2.5841427E-01  1.3046585E-03  1.5832893E-05  3.7643320E-04  3.2677001E-03  1.2946294E-06  7.3712803E-06  1.0725085E-03  8.6747623E-05  0.000E+00  0.2550  4.191230    0.000  1.531280  7.435960  6.9826755E-01  2.9377652E-01  1.8874974E-05  5.0485311E-06  3.7141332E-03  1.1668910E-03  2.4653993E-05  1.0814353E-08  1.0725085E-03  8.6747623E-05  0.000E+00  1.586E-04  2.127E-04  9.122E-01  1.197E+00  4.92E+02  0.00E+00  2.53E+02  0.702395  0.001728  0.0000000E+00  1.8825235792E-02       4.397     2.10   -1.2823    0.3286   -0.5909   -0.1807   -0.0697   -0.2264   -0.1023   -0.0159   -0.4275   -1.6110
  6  1.868644068250758E+07    4.000000  2.417295  4.190174  7.3354283E-01  2.5841427E-01  1.3046570E-03  1.5833753E-05  3.7643400E-04  3.2677000E-03  1.2946309E-06  7.3712783E-06  1.0725085E-03  8.6747623E-05  0.000E+00  0.2529  4.190174    0.000  1.528768  7.435948  6.9029830E-01  3.0176865E-01  1.9668501E-05  5.2603987E-06  3.8700017E-03  9.9073651E-04  2.1145811E-05  9.2435395E-09  1.0725085E-03  8.6747623E-05  0.000E+00  1.565E-04  2.109E-04  9.118E-01  1.198E+00  4.90E+02  0.00E+00  2.52E+02  0.703415  0.001746  0.0000000E+00  1.8825235792E-02       4.389     2.12   -1.2932    0.3083   -0.5883   -0.1799   -0.0693   -0.2253   -0.1018   -0.0158   -0.4250   -1.6015
  7  2.203492146257954E+07    4.000000  2.421711  4.189212  7.3354275E-01  2.5841427E-01  1.3046440E-03  1.5840078E-05  3.7644285E-04  3.2676997E-03  1.2946547E-06  7.3712554E-06  1.0725085E-03  8.6747623E-05  0.000E+00  0.2508  4.189212    0.000  1.526705  7.436140  6.8219255E-01  3.0989230E-01  2.0267609E-05  5.4209084E-06  3.9919778E-03  8.5301336E-04  1.8302312E-05  7.9795328E-09  1.0725085E-03  8.6747623E-05  0.000E+00  1.547E-04  2.090E-04  9.114E-01  1.199E+00  4.88E+02  0.00E+00  2.51E+02  0.704680  0.001764  0.0000000E+00  1.8825235792E-02       4.381     2.14   -1.3043    0.2885   -0.5860   -0.1793   -0.0690   -0.2243   -0.1012   -0.0157   -0.4227   -1.5928
  8  2.534276840238569E+07    4.000000  2.426351  4.188378  7.3354250E-01  2.5841427E-01  1.3045913E-03  1.5861789E-05  3.7648353E-04  3.2676973E-03  1.2947897E-06  7.3711510E-06  1.0725085E-03  8.6747623E-05  0.000E+00  0.2490  4.188378    0.000  1.525395  7.436524  6.7421417E-01  3.1788437E-01  2.0760368E-05  5.5531453E-06  4.0856015E-03  7.4733166E-04  1.6030911E-05  6.9916150E-09  1.0725085E-03  8.6747623E-05  0.000E+00  1.530E-04  2.075E-04  9.108E-01  1.200E+00  4.86E+02  0.00E+00  2.51E+02  0.706455  0.001783  0.0000000E+00  1.8825235792E-02       4.373     2.15   -1.3159    0.2693   -0.5840   -0.1787   -0.0687   -0.2234   -0.1008   -0.0157   -0.4207   -1.5852
  9  2.867190071262956E+07    4.000000  2.430985  4.187565  7.3354220E-01  2.5841443E-01  1.3044519E-03  1.5911212E-05  3.7660161E-04  3.2676885E-03  1.2952519E-06  7.3708446E-06  1.0725085E-03  8.6747623E-05  0.000E+00  0.2467  4.187565    0.000  1.524161  7.437011  6.6610463E-01  3.2600505E-01  2.1167531E-05  5.6622278E-06  4.1616247E-03  6.6154553E-04  1.4144363E-05  6.1728252E-09  1.0725085E-03  8.6747623E-05  0.000E+00  1.514E-04  2.058E-04  9.104E-01  1.201E+00  4.84E+02  0.00E+00  2.51E+02  0.707982  0.001802  0.0000000E+00  1.8825235792E-02       4.366     2.17   -1.3275    0.2503   -0.5821   -0.1781   -0.0684   -0.2225   -0.1003   -0.0156   -0.4188   -1.5778
 10  3.187522019900440E+07    4.000000  2.435660  4.186810  7.3354150E-01  2.5841473E-01  1.3041386E-03  1.6007981E-05  3.7688682E-04  3.2676629E-03  1.2965180E-06  7.3700970E-06  1.0725085E-03  8.6747623E-05  0.000E+00  0.2450  4.186810    0.000  1.523424  7.437603  6.5809490E-01  3.3402403E-01  2.1536416E-05  5.7606362E-06  4.2240867E-03  5.9103070E-04  1.2567510E-05  5.4961836E-09  1.0725085E-03  8.6747623E-05  0.000E+00  1.498E-04  2.044E-04  9.099E-01  1.203E+00  4.82E+02  0.00E+00  2.50E+02  0.709746  0.001821  0.0000000E+00  1.8825235792E-02       4.358     2.19   -1.3392    0.2316   -0.5803   -0.1776   -0.0681   -0.2217   -0.0999   -0.0155   -0.4170   -1.5708
 11  3.512110457717125E+07    4.000000  2.440373  4.186080  7.3354038E-01  2.5841540E-01  1.3035603E-03  1.6168279E-05  3.7744037E-04  3.2676066E-03  1.2992377E-06  7.3686304E-06  1.0725085E-03  8.6747623E-05  0.000E+00  0.2429  4.186080    0.000  1.522711  7.438279  6.5001957E-01  3.4210650E-01  2.1805828E-05  5.8334452E-06  4.2732980E-03  5.3555890E-04  1.1272091E-05  4.9460141E-09  1.0725085E-03  8.6747623E-05  0.000E+00  1.484E-04  2.029E-04  9.093E-01  1.205E+00  4.80E+02  0.00E+00  2.50E+02  0.711658  0.001841  0.0000000E+00  1.8825235792E-02       4.351     2.21   -1.3509    0.2131   -0.5785   -0.1771   -0.0678   -0.2210   -0.0995   -0.0155   -0.4153   -1.5640
 12  3.836565238881155E+07    4.000000  2.445445  4.185402  7.3353835E-01  2.5841678E-01  1.3025530E-03  1.6415825E-05  3.7845305E-04  3.2674907E-03  1.3045697E-06  7.3659213E-06  1.0725085E-03  8.6747623E-05  0.000E+00  0.2412  4.185402    0.000  1.522506  7.439167  6.4195955E-01  3.5017243E-01  2.2081779E-05  5.9070395E-06  4.3127693E-03  4.9098812E-04  1.0211564E-05  4.5012732E-09  1.0725085E-03  8.6747623E-05  0.000E+00  1.470E-04  2.016E-04  9.085E-01  1.207E+00  4.78E+02  0.00E+00  2.50E+02  0.713922  0.001863  0.0000000E+00  1.8825235792E-02       4.344     2.23   -1.3636    0.1941   -0.5769   -0.1766   -0.0676   -0.2202   -0.0991   -0.0154   -0.4137   -1.5577
 13  4.149251948498548E+07    4.000000  2.450134  4.184670  7.3353535E-01  2.5841895E-01  1.3010998E-03  1.6739120E-05  3.7996829E-04  3.2673015E-03  1.3130381E-06  7.3618334E-06  1.0725085E-03  8.6747623E-05  0.000E+00  0.2393  4.184670    0.000  1.522054  7.439897  6.3396905E-01  3.5816807E-01  2.2304143E-05  5.9669952E-06  4.3475668E-03  4.5173436E-04  9.2708026E-06  4.1052457E-09  1.0725085E-03  8.6747623E-05  0.000E+00  1.456E-04  2.004E-04  9.079E-01  1.208E+00  4.76E+02  0.00E+00  2.50E+02  0.715850  0.001883  0.0000000E+00  1.8825235792E-02       4.336     2.25   -1.3753    0.1756   -0.5751   -0.1760   -0.0673   -0.2194   -0.0987   -0.0154   -0.4119   -1.5509
 14  4.465767102349623E+07    4.000000  2.455018  4.183953  7.3353040E-01  2.5842275E-01  1.2988215E-03  1.7198305E-05  3.8242320E-04  3.2669709E-03  1.3273485E-06  7.3551571E-06  1.0725085E-03  8.6747623E-05  0.000E+00  0.2373  4.183953    0.000  1.521780  7.440719  6.2587807E-01  3.6626323E-01  2.2504602E-05  6.0205916E-06  4.3756125E-03  4.2007554E-04  8.4983641E-06  3.7826604E-09  1.0725085E-03  8.6747623E-05  0.000E+00  1.442E-04  1.990E-04  9.071E-01  1.210E+00  4.74E+02  0.00E+00  2.50E+02  0.718186  0.001905  0.0000000E+00  1.8825235792E-02       4.329     2.27   -1.3875    0.1567   -0.5734   -0.1755   -0.0671   -0.2187   -0.0984   -0.0153   -0.4102   -1.5442
 15  4.757891703224472E+07    4.000000  2.459638  4.183261  7.3352500E-01  2.5842703E-01  1.2964474E-03  1.7640979E-05  3.8504262E-04  3.2665991E-03  1.3432089E-06  7.3479859E-06  1.0725085E-03  8.6747623E-05  0.000E+00  0.2356  4.183261    0.000  1.521630  7.441544  6.1783990E-01  3.7430563E-01  2.2686715E-05  6.0702351E-06  4.4040425E-03  3.8798151E-04  7.7528778E-06  3.4653152E-09  1.0725085E-03  8.6747623E-05  0.000E+00  1.429E-04  1.979E-04  9.065E-01  1.212E+00  4.72E+02  0.00E+00  2.50E+02  0.720157  0.001925  0.0000000E+00  1.8825235792E-02       4.322     2.28   -1.3991    0.1387   -0.5718   -0.1750   -0.0668   -0.2179   -0.0980   -0.0153   -0.4086   -1.5378
 16  5.046333996653064E+07    4.000000  2.464181  4.182565  7.3351770E-01  2.5843310E-01  1.2933354E-03  1.8182813E-05  3.8854220E-04  3.2660816E-03  1.3651669E-06  7.3383450E-06  1.0725085E-03  8.6747623E-05  0.000E+00  0.2336  4.182565    0.000  1.521518  7.442354  6.0979170E-01  3.8235732E-01  2.2859827E-05  6.1169488E-06  4.4275534E-03  3.6142701E-04  7.1115054E-06  3.1956922E-09  1.0725085E-03  8.6747623E-05  0.000E+00  1.415E-04  1.967E-04  9.060E-01  1.214E+00  4.70E+02  0.00E+00  2.50E+02  0.721747  0.001945  0.0000000E+00  1.8825235792E-02       4.315     2.30   -1.4105    0.1208   -0.5701   -0.1746   -0.0666   -0.2172   -0.0976   -0.0152   -0.4069   -1.5313
 17  5.340887918308628E+07    4.000000  2.468975  4.181864  7.3350765E-01  2.5844152E-01  1.2893050E-03  1.8828165E-05  3.9317827E-04  3.2653607E-03  1.3946727E-06  7.3254915E-06  1.0725085E-03  8.6747623E-05  0.000E+00  0.2315  4.181864    0.000  1.521562  7.443313  6.0177883E-01  3.9037278E-01  2.3057288E-05  6.1694959E-06  4.4448396E-03  3.4181131E-04  6.6142530E-06  2.9952473E-09  1.0725085E-03  8.6747623E-05  0.000E+00  1.401E-04  1.956E-04  9.052E-01  1.216E+00  4.68E+02  0.00E+00  2.50E+02  0.723949  0.001967  0.0000000E+00  1.8825235792E-02       4.308     2.32   -1.4224    0.1023   -0.5684   -0.1741   -0.0663   -0.2164   -0.0972   -0.0152   -0.4052   -1.5247
 18  5.632465076187107E+07    4.000000  2.473731  4.181153  7.3349415E-01  2.5845320E-01  1.2841164E-03  1.9602448E-05  3.9925005E-04  3.2643815E-03  1.4343071E-06  7.3085494E-06  1.0725085E-03  8.6747623E-05  0.000E+00  0.2298  4.181153    0.000  1.521432  7.444122  5.9383795E-01  3.9831585E-01  2.3143102E-05  6.1935980E-06  4.4591928E-03  3.2567543E-04  6.1764349E-06  2.8137089E-09  1.0725085E-03  8.6747623E-05  0.000E+00  1.388E-04  1.941E-04  9.046E-01  1.217E+00  4.66E+02  0.00E+00  2.49E+02  0.725921  0.001989  0.0000000E+00  1.8825235792E-02       4.301     2.34   -1.4343    0.0837   -0.5667   -0.1735   -0.0660   -0.2156   -0.0968   -0.0151   -0.4035   -1.5180
 19  5.924037375933237E+07    4.000000  2.478625  4.180425  7.3348053E-01  2.5846527E-01  1.2790606E-03  2.0312795E-05  4.0524630E-04  3.2633882E-03  1.4744986E-06  7.2917188E-06  1.0725085E-03  8.6747623E-05  0.000E+00  0.2279  4.180425    0.000  1.521504  7.445103  5.8576858E-01  4.0638713E-01  2.3297198E-05  6.2349443E-06  4.4718646E-03  3.1130308E-04  5.7874754E-06  2.6588194E-09  1.0725085E-03  8.6747623E-05  0.000E+00  1.376E-04  1.929E-04  9.038E-01  1.219E+00  4.64E+02  0.00E+00  2.49E+02  0.728311  0.002011  0.0000000E+00  1.8825235792E-02       4.294     2.36   -1.4466    0.0646   -0.5650   -0.1730   -0.0658   -0.2148   -0.0964   -0.0151   -0.4018   -1.5112
 20  6.197084978081061E+07    4.000000  2.483199  4.179614  7.3346530E-01  2.5847867E-01  1.2737132E-03  2.1017450E-05  4.1167849E-04  3.2622905E-03  1.5181973E-06  7.2735638E-06  1.0725085E-03  8.6747623E-05  0.000E+00  0.2260  4.179614    0.000  1.521574  7.445917  5.7766745E-01  4.1449045E-01  2.3430577E-05  6.2709500E-06  4.4863835E-03  2.9485267E-04  5.3997719E-06  2.4945364E-09  1.0725085E-03  8.6747623E-05  0.000E+00  1.362E-04  1.917E-04  9.031E-01  1.221E+00  4.62E+02  0.00E+00  2.49E+02  0.730449  0.002033  0.0000000E+00  1.8825235792E-02       4.286     2.38   -1.4580    0.0456   -0.5630   -0.1724   -0.0655   -0.2139   -0.0960   -0.0150   -0.3999   -1.5036
 21  6.495230350190586E+07    4.000000  2.488177  4.178818  7.3344500E-01  2.5849698E-01  1.2670307E-03  2.1829348E-05  4.1986289E-04  3.2608348E-03  1.5733889E-06  7.2503324E-06  1.0725085E-03  8.6747623E-05  0.000E+00  0.2243  4.178818    0.000  1.521445  7.446838  5.6969110E-01  4.2246795E-01  2.3519321E-05  6.2950097E-06  4.4938660E-03  2.8641543E-04  5.1213212E-06  2.3876722E-09  1.0725085E-03  8.6747623E-05  0.000E+00  1.349E-04  1.902E-04  9.022E-01  1.224E+00  4.60E+02  0.00E+00  2.49E+02  0.732950  0.002056  0.0000000E+00  1.8825235792E-02       4.278     2.40   -1.4704    0.0250   -0.5614   -0.1719   -0.0652   -0.2129   -0.0955   -0.0150   -0.3979   -1.4954
 22  6.761121985412782E+07    4.000000  2.492675  4.178089  7.3342415E-01  2.5851590E-01  1.2604712E-03  2.2583552E-05  4.2798146E-04  3.2593598E-03  1.6290770E-06  7.2271632E-06  1.0725085E-03  8.6747623E-05  0.000E+00  0.2224  4.178089    0.000  1.521781  7.447732  5.6164497E-01  4.3051570E-01  2.3673424E-05  6.3366119E-06  4.5046560E-03  2.7411299E-04  4.8177221E-06  2.2632680E-09  1.0725085E-03  8.6747623E-05  0.000E+00  1.336E-04  1.892E-04  9.015E-01  1.225E+00  4.58E+02  0.00E+00  2.49E+02  0.735067  0.002077  0.0000000E+00  1.8825235792E-02       4.272     2.42   -1.4817    0.0062   -0.5598   -0.1714   -0.0649   -0.2120   -0.0951   -0.0149   -0.3960   -1.4879
 23  7.022555230230552E+07    4.000000  2.497183  4.177371  7.3339877E-01  2.5853920E-01  1.2528928E-03  2.3402115E-05  4.3747582E-04  3.2575882E-03  1.6943798E-06  7.1999326E-06  1.0725085E-03  8.6747623E-05  0.000E+00  0.2205  4.177371    0.000  1.522085  7.448602  5.5358252E-01  4.3857965E-01  2.3792239E-05  6.3684864E-06  4.5144341E-03  2.6298912E-04  4.5534085E-06  2.1527514E-09  1.0725085E-03  8.6747623E-05  0.000E+00  1.323E-04  1.881E-04  9.009E-01  1.227E+00  4.56E+02  0.00E+00  2.49E+02  0.736833  0.002099  0.0000000E+00  1.8825235792E-02       4.265     2.44   -1.4930   -0.0124   -0.5583   -0.1709   -0.0646   -0.2111   -0.0947   -0.0149   -0.3942   -1.4806
 24  7.293986718470483E+07    4.000000  2.501965  4.176594  7.3336970E-01  2.5856595E-01  1.2443918E-03  2.4289762E-05  4.4817261E-04  3.2555824E-03  1.7703870E-06  7.1691071E-06  1.0725085E-03  8.6747623E-05  0.000E+00  0.2188  4.176594    0.000  1.521852  7.449476  5.4556543E-01  4.4659795E-01  2.3869344E-05  6.3901147E-06  4.5222435E-03  2.5416766E-04  4.3057222E-06  2.0512655E-09  1.0725085E-03  8.6747623E-05  0.000E+00  1.310E-04  1.867E-04  9.002E-01  1.229E+00  4.54E+02  0.00E+00  2.49E+02  0.738812  0.002122  0.0000000E+00  1.8825235792E-02       4.257     2.46   -1.5049   -0.0322   -0.5566   -0.1703   -0.0644   -0.2101   -0.0942   -0.0148   -0.3923   -1.4727
 25  7.547352323699571E+07    4.000000  2.506524  4.175797  7.3334278E-01  2.5859095E-01  1.2367723E-03  2.5051232E-05  4.5782473E-04  3.2537510E-03  1.8402811E-06  7.1411659E-06  1.0725085E-03  8.6747623E-05  0.000E+00  0.2167  4.175797    0.000  1.522068  7.450340  5.3752850E-01  4.5463590E-01  2.3986053E-05  6.4213178E-06  4.5294935E-03  2.4588983E-04  4.0912595E-06  1.9638289E-09  1.0725085E-03  8.6747623E-05  0.000E+00  1.297E-04  1.856E-04  8.996E-01  1.230E+00  4.53E+02  0.00E+00  2.48E+02  0.740686  0.002145  0.0000000E+00  1.8825235792E-02       4.250     2.48   -1.5163   -0.0517   -0.5548   -0.1698   -0.0641   -0.2092   -0.0937   -0.0148   -0.3903   -1.4646
 26  7.824862742413828E+07    4.000000  2.511688  4.175022  7.3330820E-01  2.5862323E-01  1.2278751E-03  2.5861552E-05  4.6930410E-04  3.2514716E-03  1.9206494E-06  7.1077867E-06  1.0725085E-03  8.6747623E-05  0.000E+00  0.2152  4.175022    0.000  1.522411  7.451295  5.2948452E-01  4.6268045E-01  2.4089786E-05  6.4496143E-06  4.5329752E-03  2.4188787E-04  3.9316122E-06  1.9068753E-09  1.0725085E-03  8.6747623E-05  0.000E+00  1.284E-04  1.841E-04  8.987E-01  1.233E+00  4.51E+02  0.00E+00  2.48E+02  0.743097  0.002170  0.0000000E+00  1.8825235792E-02       4.242     2.51   -1.5292   -0.0724   -0.5531   -0.1692   -0.0638   -0.2082   -0.0933   -0.0148   -0.3884   -1.4568
 27  8.062870022702025E+07    4.000000  2.515968  4.174104  7.3326822E-01  2.5866075E-01  1.2179585E-03  2.6728374E-05  4.8216994E-04  3.2488920E-03  2.0125660E-06  7.0702150E-06  1.0725085E-03  8.6747623E-05  0.000E+00  0.2132  4.174104    0.000  1.522686  7.452177  5.2136660E-01  4.7079985E-01  2.4198524E-05  6.4791166E-06  4.5419556E-03  2.3165990E-04  3.7013882E-06  1.8071043E-09  1.0725085E-03  8.6747623E-05  0.000E+00  1.272E-04  1.831E-04  8.979E-01  1.235E+00  4.49E+02  0.00E+00  2.48E+02  0.745325  0.002192  0.0000000E+00  1.8825235792E-02       4.234     2.53   -1.5399   -0.0922   -0.5510   -0.1686   -0.0634   -0.2071   -0.0928   -0.0147   -0.3861   -1.4477
 28  8.304203044496351E+07    4.000000  2.520437  4.173272  7.3322762E-01  2.5869920E-01  1.2086950E-03  2.7473749E-05  4.9436854E-04  3.2463561E-03  2.0975658E-06  7.0344509E-06  1.0725085E-03  8.6747623E-05  0.000E+00  0.2112  4.173272    0.000  1.522998  7.453052  5.1338593E-01  4.7878128E-01  2.4287538E-05  6.5033545E-06  4.5472821E-03  2.2557035E-04  3.5459240E-06  1.7435458E-09  1.0725085E-03  8.6747623E-05  0.000E+00  1.258E-04  1.820E-04  8.973E-01  1.236E+00  4.47E+02  0.00E+00  2.48E+02  0.747124  0.002214  0.0000000E+00  1.8825235792E-02       4.227     2.55   -1.5511   -0.1117   -0.5492   -0.1680   -0.0631   -0.2061   -0.0923   -0.0147   -0.3841   -1.4394
 29  8.569466842740323E+07    4.000000  2.525499  4.172401  7.3318195E-01  2.5874245E-01  1.1986221E-03  2.8257177E-05  5.0768745E-04  3.2435677E-03  2.1920760E-06  6.9952686E-06  1.0725085E-03  8.6747623E-05  0.000E+00  0.2096  4.172401    0.000  1.523416  7.454035  5.0535873E-01  4.8680870E-01  2.4383117E-05  6.5295680E-06  4.5484734E-03  2.2415243E-04  3.4362065E-06  1.7075408E-09  1.0725085E-03  8.6747623E-05  0.000E+00  1.245E-04  1.806E-04  8.964E-01  1.239E+00  4.45E+02  0.00E+00  2.48E+02  0.749569  0.002240  0.0000000E+00  1.8825235792E-02       4.219     2.57   -1.5637   -0.1329   -0.5472   -0.1674   -0.0628   -0.2050   -0.0918   -0.0146   -0.3820   -1.4308
 30  8.796077730224632E+07    4.000000  2.529757  4.171494  7.3313412E-01  2.5878793E-01  1.1882724E-03  2.9044331E-05  5.2138809E-04  3.2407035E-03  2.2924576E-06  6.9548246E-06  1.0725085E-03  8.6747623E-05  0.000E+00  0.2077  4.171494    0.000  1.523913  7.454904  4.9730697E-01  4.9486147E-01  2.4455845E-05  6.5494507E-06  4.5552984E-03  2.1639319E-04  3.2638357E-06  1.6310903E-09  1.0725085E-03  8.6747623E-05  0.000E+00  1.233E-04  1.794E-04  8.956E-01  1.241E+00  4.43E+02  0.00E+00  2.48E+02  0.751727  0.002262  0.0000000E+00  1.8825235792E-02       4.212     2.59   -1.5744   -0.1525   -0.5451   -0.1668   -0.0625   -0.2039   -0.0913   -0.0146   -0.3798   -1.4219
 31  9.036322605542377E+07    4.000000  2.534052  4.170651  7.3308280E-01  2.5883702E-01  1.1780985E-03  2.9756014E-05  5.3504834E-04  3.2377454E-03  2.3897895E-06  6.9143731E-06  1.0725085E-03  8.6747623E-05  0.000E+00  0.2055  4.170651    0.000  1.524473  7.455810  4.8919215E-01  5.0297697E-01  2.4573726E-05  6.5812064E-06  4.5590115E-03  2.1207203E-04  3.1379027E-06  1.5834656E-09  1.0725085E-03  8.6747623E-05  0.000E+00  1.220E-04  1.781E-04  8.950E-01  1.242E+00  4.41E+02  0.00E+00  2.47E+02  0.753455  0.002285  0.0000000E+00  1.8825235792E-02       4.204     2.62   -1.5851   -0.1714   -0.5431   -0.1662   -0.0622   -0.2029   -0.0908   -0.0145   -0.3777   -1.4137
 32  9.257182969538073E+07    4.000000  2.538159  4.169803  7.3303735E-01  2.5888047E-01  1.1692812E-03  3.0360154E-05  5.4690298E-04  3.2351774E-03  2.4762601E-06  6.8791788E-06  1.0725085E-03  8.6747623E-05  0.000E+00  0.2040  4.169803    0.000  1.525312  7.456712  4.8127420E-01  5.1089565E-01  2.4662776E-05  6.6054888E-06  4.5644051E-03  2.0589826E-04  2.9901861E-06  1.5200177E-09  1.0725085E-03  8.6747623E-05  0.000E+00  1.209E-04  1.772E-04  8.941E-01  1.245E+00  4.39E+02  0.00E+00  2.47E+02  0.755770  0.002306  0.0000000E+00  1.8825235792E-02       4.197     2.64   -1.5954   -0.1899   -0.5411   -0.1656   -0.0619   -0.2019   -0.0903   -0.0145   -0.3757   -1.4055
 33  9.490463134124275E+07    4.000000  2.542698  4.169073  7.3297718E-01  2.5893842E-01  1.1585757E-03  3.1036414E-05  5.6148778E-04  3.2319122E-03  2.5796410E-06  6.8357704E-06  1.0725085E-03  8.6747623E-05  0.000E+00  0.2022  4.169073    0.000  1.526098  7.457631  4.7322330E-01  5.1894700E-01  2.4751067E-05  6.6293940E-06  4.5667412E-03  2.0317403E-04  2.8918232E-06  1.4830339E-09  1.0725085E-03  8.6747623E-05  0.000E+00  1.197E-04  1.761E-04  8.935E-01  1.247E+00  4.38E+02  0.00E+00  2.47E+02  0.757512  0.002330  0.0000000E+00  1.8825235792E-02       4.190     2.66   -1.6067   -0.2084   -0.5394   -0.1650   -0.0616   -0.2010   -0.0899   -0.0144   -0.3739   -1.3984
 34  9.727974924873495E+07    4.000000  2.547478  4.168137  7.3291445E-01  2.5899895E-01  1.1479740E-03  3.1675359E-05  5.7602082E-04  3.2286130E-03  2.6829358E-06  6.7924127E-06  1.0725085E-03  8.6747623E-05  0.000E+00  0.2001  4.168137    0.000  1.525731  7.458588  4.6512595E-01  5.2704460E-01  2.4870159E-05  6.6611088E-06  4.5683108E-03  2.0126730E-04  2.8017001E-06  1.4524697E-09  1.0725085E-03  8.6747623E-05  0.000E+00  1.185E-04  1.747E-04  8.927E-01  1.249E+00  4.36E+02  0.00E+00  2.47E+02  0.759708  0.002356  0.0000000E+00  1.8825235792E-02       4.182     2.68   -1.6187   -0.2293   -0.5372   -0.1644   -0.0612   -0.1999   -0.0894   -0.0144   -0.3717   -1.3894
