#ATLAS9 Vega flux: 1994A&A...281..817C
#In each flux file (except for the flux_reference_spectrum): 
#              col.3=wavelength in nm
#              col.4=frequency nu (s^-1)
#              col.5=Hnu (erg/cm^2/s/Hz/ster)
#              col.6=Hcont (erg/cm^2/s/Hz/ster)
#              col.7=Hnu/Hcont
#Hnu is Eddington flux
#Flambda=4*Hnu*c/wavelength^2  c=light velocity  
#
TEFF   9550.  GRAVITY 3.95000 LTE 
TITLE  [-0.5] VTURB=2 L/H=1.25  NOVER new odf                                   
FLUX  238    203.50        1.473182E+15   9.1155E-06   1.0291E-05   0.88579
FLUX  239    204.50        1.465978E+15   9.4503E-06   1.0324E-05   0.91536
FLUX  240    205.50        1.458844E+15   9.1385E-06   1.0358E-05   0.88230
FLUX  241    206.50        1.451780E+15   9.0987E-06   1.0391E-05   0.87563
FLUX  242    207.40        1.445480E+15   9.5527E-06   1.0421E-05   0.91663
FLUX  243    207.80        1.442697E+15   9.7970E-06   1.0456E-05   0.93698
FLUX  244    208.50        1.437854E+15   9.7509E-06   1.0480E-05   0.93041
FLUX  245    209.50        1.430990E+15   9.5102E-06   1.0515E-05   0.90442
FLUX  246    210.50        1.424192E+15   9.4023E-06   1.0551E-05   0.89117
FLUX  247    211.50        1.417459E+15   9.4867E-06   1.0586E-05   0.89615
FLUX  248    212.50        1.410788E+15   9.6467E-06   1.0622E-05   0.90819
FLUX  249    213.50        1.404180E+15   8.5194E-06   1.0658E-05   0.79935
FLUX  250    214.50        1.397634E+15   9.4670E-06   1.0694E-05   0.88525
FLUX  251    215.50        1.391148E+15   9.5744E-06   1.0731E-05   0.89223
FLUX  252    216.50        1.384723E+15   9.2323E-06   1.0768E-05   0.85742
FLUX  253    217.50        1.378356E+15   9.1935E-06   1.0805E-05   0.85089
FLUX  254    218.50        1.372048E+15   9.3161E-06   1.0842E-05   0.85927
FLUX  255    219.50        1.365797E+15   9.8816E-06   1.0879E-05   0.90828
FLUX  256    220.50        1.359603E+15   9.5869E-06   1.0917E-05   0.87813
FLUX  257    221.50        1.353465E+15   8.9443E-06   1.0956E-05   0.81641
FLUX  258    222.50        1.347382E+15   8.9582E-06   1.0994E-05   0.81481
FLUX  259    223.50        1.341353E+15   9.9044E-06   1.1033E-05   0.89771
FLUX  260    224.50        1.335379E+15   9.1083E-06   1.1072E-05   0.82264
FLUX  261    225.50        1.329457E+15   9.0255E-06   1.1112E-05   0.81223
FLUX  262    226.50        1.323587E+15   9.0873E-06   1.1151E-05   0.81489
FLUX  263    227.50        1.317769E+15   9.7068E-06   1.1191E-05   0.86736
FLUX  264    228.50        1.312002E+15   1.0035E-05   1.1231E-05   0.89351
FLUX  265    229.50        1.306285E+15   9.5119E-06   1.1271E-05   0.84390
FLUX  266    230.50        1.300618E+15   9.5152E-06   1.1312E-05   0.84118
FLUX  267    231.50        1.295000E+15   9.3739E-06   1.1352E-05   0.82572
FLUX  268    232.50        1.289430E+15   9.4489E-06   1.1393E-05   0.82933
FLUX  269    233.50        1.283908E+15   9.1946E-06   1.1435E-05   0.80410
FLUX  270    234.50        1.278433E+15   8.5644E-06   1.1476E-05   0.74629
FLUX  271    235.50        1.273004E+15   9.6121E-06   1.1518E-05   0.83455
FLUX  272    236.50        1.267622E+15   8.7925E-06   1.1560E-05   0.76062
FLUX  273    237.50        1.262284E+15   9.3512E-06   1.1602E-05   0.80602
FLUX  274    238.50        1.256992E+15   8.3815E-06   1.1644E-05   0.71981
FLUX  275    239.50        1.251743E+15   9.1585E-06   1.1687E-05   0.78367
FLUX  276    240.50        1.246538E+15   8.8549E-06   1.1729E-05   0.75493
FLUX  277    241.50        1.241377E+15   9.1083E-06   1.1772E-05   0.77370
FLUX  278    242.50        1.236258E+15   9.6405E-06   1.1816E-05   0.81592
FLUX  279    243.50        1.231181E+15   9.2998E-06   1.1859E-05   0.78421
FLUX  280    244.50        1.226145E+15   9.9248E-06   1.1903E-05   0.83383
FLUX  281    245.50        1.221151E+15   9.6536E-06   1.1947E-05   0.80807
FLUX  282    246.50        1.216197E+15   9.6736E-06   1.1990E-05   0.80677
FLUX  283    247.50        1.211283E+15   9.3798E-06   1.2035E-05   0.77940
FLUX  284    248.50        1.206408E+15   9.9059E-06   1.2079E-05   0.82010
FLUX  285    249.50        1.201573E+15   9.6723E-06   1.2123E-05   0.79782
FLUX  286    250.50        1.196776E+15   1.0567E-05   1.2168E-05   0.86840
FLUX  287    251.30        1.192967E+15   9.7905E-06   1.2204E-05   0.80223
FLUX  288    251.80        1.190598E+15   9.9200E-06   1.2235E-05   0.81077
FLUX  289    252.50        1.187297E+15   9.3856E-06   1.2267E-05   0.76512
FLUX  290    253.50        1.182613E+15   9.3157E-06   1.2313E-05   0.75657
FLUX  291    254.50        1.177967E+15   9.4197E-06   1.2359E-05   0.76215
FLUX  292    255.50        1.173356E+15   1.0033E-05   1.2406E-05   0.80873
FLUX  293    256.50        1.168782E+15   1.0087E-05   1.2453E-05   0.81000
FLUX  294    257.50        1.164243E+15   1.0734E-05   1.2499E-05   0.85876
FLUX  295    258.50        1.159739E+15   1.0829E-05   1.2546E-05   0.86311
FLUX  296    259.50        1.155270E+15   1.0796E-05   1.2593E-05   0.85731
FLUX  297    260.50        1.150835E+15   1.0447E-05   1.2641E-05   0.82646
FLUX  298    261.50        1.146434E+15   1.0451E-05   1.2688E-05   0.82366
FLUX  299    262.50        1.142067E+15   1.0962E-05   1.2735E-05   0.86077
FLUX  300    263.50        1.137732E+15   1.1085E-05   1.2783E-05   0.86716
FLUX  301    264.50        1.133431E+15   1.2092E-05   1.2831E-05   0.94242
FLUX  302    265.50        1.129162E+15   1.2032E-05   1.2878E-05   0.93425
FLUX  303    266.50        1.124925E+15   1.1382E-05   1.2926E-05   0.88052
FLUX  304    267.50        1.120720E+15   1.1807E-05   1.2974E-05   0.91004
FLUX  305    268.50        1.116546E+15   1.1913E-05   1.3022E-05   0.91481
FLUX  306    269.50        1.112403E+15   1.1516E-05   1.3070E-05   0.88106
FLUX  307    270.50        1.108290E+15   1.1766E-05   1.3118E-05   0.89690
FLUX  308    271.50        1.104208E+15   1.1381E-05   1.3167E-05   0.86437
FLUX  309    272.50        1.100156E+15   1.1515E-05   1.3215E-05   0.87136
FLUX  310    273.50        1.096133E+15   1.2279E-05   1.3263E-05   0.92581
FLUX  311    274.50        1.092140E+15   1.0926E-05   1.3312E-05   0.82077
FLUX  312    275.50        1.088176E+15   1.1095E-05   1.3360E-05   0.83045
FLUX  313    276.50        1.084241E+15   1.1534E-05   1.3408E-05   0.86019
FLUX  314    277.50        1.080333E+15   1.2198E-05   1.3457E-05   0.90643
FLUX  315    278.50        1.076454E+15   1.2072E-05   1.3506E-05   0.89387
FLUX  316    279.50        1.072603E+15   9.9785E-06   1.3554E-05   0.73618
FLUX  317    280.50        1.068779E+15   1.0994E-05   1.3603E-05   0.80821
