 9200  0
 9220  0
 9240  3e-06
 9260  9.3e-05
 9280  0.00016
 9300  0.000161
 9320  0.000123
 9340  0.000104
 9360  0.000149
 9380  0.000273
 9400  0.000546
 9420  0.001142
 9440  0.002371
 9460  0.00458
 9480  0.007749
 9500  0.011268
 9520  0.014341
 9540  0.016852
 9560  0.01986
 9580  0.025511
 9600  0.037785
 9620  0.064947
 9640  0.123309
 9660  0.233633
 9680  0.398243
 9700  0.583935
 9720  0.741661
 9740  0.843376
 9760  0.895424
 9780  0.918142
 9800  0.926659
 9820  0.928685
 9840  0.926779
 9860  0.921945
 9880  0.9161
 9900  0.912342
 9920  0.912771
 9940  0.916737
 9960  0.921531
 9980  0.924299
10000  0.924048
10020  0.921655
10040  0.918745
10060  0.916443
10080  0.914774
10100  0.913423
10120  0.912474
10140  0.912797
10160  0.915264
10180  0.919542
10200  0.924042
10220  0.926816
10240  0.927031
10260  0.925704
10280  0.924985
10300  0.926636
10320  0.930382
10340  0.933934
10360  0.934621
10380  0.931437
10400  0.925946
10420  0.92117
10440  0.919725
10460  0.922063
10480  0.926222
10500  0.92904
10520  0.927921
10540  0.921885
10560  0.910891
10580  0.893909
10600  0.867439
10620  0.82614
10640  0.76507
10660  0.682704
10680  0.582899
10700  0.474863
10720  0.370633
10740  0.280651
10760  0.209973
10780  0.157982
10800  0.120743
10820  0.094076
10840  0.074638
10860  0.059817
10880  0.047885
10900  0.037886
10920  0.029482
10940  0.022609
10960  0.017197
10980  0.013119
11000  0.010169
11020  0.008123
11040  0.006755
11060  0.005855
11080  0.005256
11100  0.004842
11120  0.004523
11140  0.004205
11160  0.003799
11180  0.003279
11200  0.002687
